review_id,review,local_guide_reviews,rating_score,service,meal_type,price_per_person_category,food_score,service_score,atmosphere_score,recommendations_list,date,avg_price_per_person,cleaned_review,vader_sentiment,sentiment_label,embedding,pca_cluster,umap_cluster
0,J'adore venir ici. Une expérience typiquement parisienne. Le chocolat chaud avec crème c’est la spécialité. Je recommande le croque-monsieur et la salade d'artichauts. Quartier magnifique.,26,4,,,,,,,[''],2026-02-01,,jadore venir ici expérience typiquement parisien chocolat chaud crme cest spécialité recommander croquemonsieur salade dartichaut quartier magnifique,0.0,positive,"[ 8.00141543e-02  1.37257248e-01  2.45845273e-01  1.70339808e-01
  3.06097120e-01 -2.72554941e-02 -5.21489372e-03  4.47117716e-01
 -3.60570341e-01  7.59763896e-01 -3.21232085e-03 -4.25915457e-02
  2.73962229e-01  3.84775639e-01 -4.00801972e-02 -3.68044257e-01
  3.14200968e-02 -1.20893858e-01  8.80978853e-02  2.00033039e-01
 -4.96880487e-02  1.20358482e-01 -5.51459268e-02  2.06647828e-01
  9.53677222e-02  8.72881770e-01 -8.79583001e-01  1.71910554e-01
 -1.26634866e-01 -2.71238267e-01  4.51916933e-01  4.49098647e-01
 -1.06491327e-01  6.61722302e-01  2.79927012e-02 -1.58609390e-01
 -1.72005743e-01  8.05147365e-02 -2.33044297e-01  2.01366544e-01
 -7.71736130e-02  1.34756058e-01 -3.31859827e-01 -7.92427510e-02
  4.22208875e-01 -8.66977349e-02  3.03206205e-01  4.35055345e-01
 -2.31768847e-01 -2.18311235e-01  1.82168871e-01 -2.48551771e-01
  1.18567742e-01 -3.58227044e-01 -9.82699841e-02  4.84989166e-01
  2.92544633e-01 -1.01709247e-01  1.40804484e-01 -3.74871731e-01
  8.01497996e-02  4.48638380e-01  3.31579387e-01  2.41099354e-02
 -3.43058795e-01  1.80679783e-01  4.14306313e-01 -3.68401766e-01
  3.61732602e-01  2.30185226e-01 -2.61418253e-01  1.00809410e-01
 -1.46129224e-02  2.64813602e-01 -9.31583643e-02  3.48289847e-01
  4.05036390e-01  4.14188877e-02 -6.87234640e-01 -3.83358419e-01
  3.11418504e-01  2.56432896e-03  4.02039662e-02  1.95640668e-01
 -5.38142696e-02  7.73115754e-02 -9.68361460e-03  2.16467112e-01
  1.64055198e-01 -8.18372905e-01 -7.91118294e-02 -1.09838866e-01
  4.69647273e-02  3.98725033e-01 -5.41029759e-02  7.15716362e-01
  1.23396590e-01 -2.92115211e-01  3.26873064e-02 -2.49707736e-02
 -1.06153963e-02 -1.62658334e-01 -2.38031670e-01  3.52210924e-02
  1.39356345e-01 -8.09743255e-02  4.95045483e-01 -1.77861184e-01
 -2.20962949e-02  2.13076919e-01  6.77877605e-01  2.66507328e-01
  4.05252457e-01 -1.46371976e-01 -1.26971453e-01 -2.05218166e-01
 -2.45093659e-01  3.26910496e-01  2.53431320e-01 -6.47733212e-01
 -3.66995990e-01  7.10447907e-01  2.11885616e-01  2.79396892e-01
  8.84654999e-01 -8.36892575e-02 -2.79422730e-01  1.47246480e-01
 -4.13750783e-02  3.16431634e-02  4.06707674e-01 -6.62440419e-01
 -3.27994704e-01 -3.74638259e-01  4.65896547e-01 -7.17908964e-02
  2.54085779e-01  2.54547387e-01 -2.71854252e-01 -1.49435371e-01
 -8.03917795e-02  1.08928546e-01  2.58808464e-01 -2.11432174e-01
 -3.84989887e-01 -4.77382362e-01 -6.12403691e-01  4.54505116e-01
  4.43251371e-01 -4.76528794e-01  3.33275259e-01 -2.12262198e-01
  4.70080003e-02 -2.36541361e-01  2.08698109e-01 -1.06006525e-01
  7.00084269e-02 -1.38481800e-02 -3.31280082e-01  2.56552130e-01
  1.54430181e-01  3.85506541e-01 -4.17760551e-01  4.91698444e-01
 -6.10912681e-01  2.03550179e-02 -2.90452838e-02  2.14747861e-01
 -5.65367818e-01  2.74372518e-01 -3.78075123e-01 -2.30457187e-01
 -5.76153755e-01  8.27274770e-02  3.86349052e-01  2.10873410e-01
 -2.74525076e-01  6.31698072e-01  2.46984567e-02 -2.54980326e-01
 -5.44561505e-01  7.43311822e-01 -2.85456926e-01  5.21658286e-02
  1.95614979e-01 -1.31880164e-01 -2.00603791e-02 -9.23780948e-02
 -2.47603804e-01 -5.24397731e-01  3.76631081e-01  9.95200500e-02
  3.64379175e-02 -9.73540395e-02  1.94424510e-01  3.67642641e-01
  1.59837931e-01  2.02984363e-01  4.64532942e-01  5.19214928e-01
 -5.83982885e-01  2.38209054e-01 -3.06710303e-01 -6.76648542e-02
  1.14567086e-01  2.30035394e-01  1.83972895e-01 -5.73079348e-01
 -2.96453863e-01  5.49513340e-01 -6.08685493e-01  1.35247022e-01
  1.85917586e-01 -3.41345482e-02  4.62236077e-01  1.75294250e-01
 -1.66603513e-02  1.81329399e-01  1.67557076e-01  2.52377748e-01
  4.06002179e-02  8.72603059e-02 -3.46254766e-01  1.80971533e-01
 -4.03513134e-01 -1.11723348e-01 -2.05748513e-01  2.48634458e-01
  1.85574859e-01 -2.60013670e-01  1.90150097e-01 -2.82228619e-01
 -3.31245601e-01 -2.82693803e-01 -2.59557273e-02 -1.85701758e-01
  4.67742592e-01 -6.43001556e-01 -2.55987585e-01 -2.07228467e-01
 -3.66262883e-01 -3.40576231e-01  1.95564941e-01 -2.44156405e-01
  3.42955351e-01 -1.50083065e-01 -5.71093671e-02 -3.27321082e-01
  1.15479372e-01 -3.92306179e-01  1.97947577e-01  1.57586053e-01
  2.75824487e-01 -2.60928690e-01 -3.35689127e-01  1.38325691e-01
 -6.40845239e-01 -9.75755900e-02  5.99792778e-01 -3.44801754e-01
 -1.71555728e-01 -1.16585754e-01 -6.97168171e-01 -1.24330379e-01
  6.42087087e-02  4.30785030e-01  3.79850030e-01  3.70717704e-01
  1.43534392e-01  3.74446064e-01 -1.65693015e-01  1.23976491e-01
 -3.40803750e-02  1.62869081e-01 -1.79701485e-02  1.00362204e-01
 -2.68265814e-01 -2.73337625e-02 -1.40783474e-01  1.81762025e-01
 -3.40365916e-01 -2.18147077e-02  8.70466679e-02 -1.88914210e-01
  2.25891232e-01  1.37380034e-01 -1.00109383e-01 -7.00677931e-03
 -5.20010948e-01 -5.39116204e-01 -4.05587196e-01 -5.32897353e-01
 -2.73947157e-02  1.84593007e-01  7.24400505e-02 -9.35481191e-02
 -4.64029834e-02 -5.82975820e-02  8.36220756e-02 -7.17692226e-02
  3.12382549e-01  2.60267079e-01 -1.59968451e-01  4.52394858e-02
 -2.72521079e-01  6.28863335e-01  3.72528583e-01  1.93839725e-02
  6.80797696e-01 -1.62128642e-01 -5.97821355e-01  2.93954104e-01
 -2.55250990e-01  5.32086849e-01  1.26142845e-01  4.72587734e-01
  5.36682546e-01  3.00533175e-01 -5.54337680e-01  1.19141437e-01
 -2.13429093e-01  2.35034943e-01  3.14263016e-01 -3.60835642e-01
 -1.88901976e-01  2.11168006e-01  1.38138145e-01 -3.60853493e-01
  3.96127313e-01 -2.07753658e-01 -6.64627329e-02  6.00101829e-01
  2.60678142e-01 -2.43506357e-01  5.54427914e-02  2.23515421e-01
 -2.18669534e-01 -9.27205011e-02 -4.71008085e-02 -3.11638176e-01
 -2.49379992e-01 -2.43289664e-01  7.36928582e-01 -1.03436187e-02
  2.61034340e-01 -3.91830146e-01  7.52046704e-01  2.64700502e-01
 -4.64067087e-02  2.61746105e-02 -2.32254788e-01  9.59023386e-02
  1.81237668e-01 -3.08780491e-01 -5.75711317e-02  5.80413759e-01
 -2.93013066e-01 -1.52460665e-01 -9.26730048e-04  3.66261676e-02
  2.02336013e-02  1.94373235e-01 -1.65813312e-01 -1.54228285e-01
 -3.98752913e-02 -5.18277466e-01 -2.63919204e-01 -3.69821876e-01
  9.58828181e-02  1.44714093e+00  1.58166531e-02  2.97276527e-01
 -4.88763638e-02 -4.79281247e-01  2.39681751e-02 -3.96289304e-02
 -1.26736373e-01 -5.91686308e-01 -4.11578305e-02 -6.20127320e-02
  1.41792193e-01 -1.92027658e-01 -4.12915200e-02 -2.27029204e-01
 -7.70512447e-02 -3.03277411e-02  5.25514670e-02 -2.15858012e-01
  1.38906986e-01 -1.03205726e-01  7.48313218e-02  1.72171384e-01
  1.40905708e-01 -6.88163862e-02 -2.63008419e-02  2.18618348e-01
  8.94286782e-02 -4.52678725e-02 -6.27096236e-01 -1.91985331e-02
  4.05706704e-01 -1.31495176e-02  1.68099850e-01 -1.40708596e-01
 -2.94151962e-01 -2.22337730e-02  4.50742066e-01  3.92068654e-01
 -2.73443311e-01 -2.57628709e-02 -1.35857955e-01 -6.44150555e-01
  3.29576313e-01  5.40160418e-01  1.57597899e-01  9.61932987e-02
 -4.23136860e-01 -3.47875729e-02  4.78736423e-02  2.08619043e-01
  2.98999876e-01 -2.43347019e-01  2.69167908e-02 -1.87958586e+00
  2.95084327e-01 -1.14265844e-01  5.91037646e-02  1.05606392e-01
 -7.26819396e-01  3.27260494e-01 -4.47185367e-01  1.78250521e-01
  2.52079099e-01 -6.54303879e-02 -1.93211168e-01 -3.11693162e-01
 -1.93468183e-01  1.14171863e-01 -9.08873696e-03 -1.85748134e-02
 -3.23443301e-02  4.68371529e-03 -5.36114201e-02 -7.05527365e-02
 -6.65744990e-02  4.52771112e-02  8.05914998e-02 -4.48939979e-01
  1.23036429e-01  3.39106321e-01  2.34818622e-01 -5.15238285e-01
 -4.14156541e-02 -1.75143898e-01 -1.42411172e-01  3.76036875e-02
 -3.07512850e-01  5.07438064e-01 -2.18250513e-01 -5.40560603e-01
 -1.40282705e-01  3.48174065e-01  2.46824339e-01  8.74324515e-02
  4.13284361e-01 -8.83633614e-01  3.69899899e-01  2.72596121e-01
 -2.97918797e-01  4.19846863e-01 -5.88638544e-01  4.28985298e-01
 -2.63852656e-01 -3.85548711e-01 -4.52059835e-01 -7.88565129e-02
  2.45595261e-01  5.48728704e-01  1.30637109e-01 -4.56497282e-01
  1.88875273e-01  6.87167495e-02  4.38838184e-01 -3.07091177e-01
  1.81248233e-01  3.70586723e-01  1.99129656e-01  2.23913163e-01
 -3.06336313e-01  3.07109773e-01  7.39757538e-01 -2.81321853e-01
 -9.09137502e-02 -8.21829975e-01  4.65370417e-02  5.83257914e-01
  2.15200976e-01  2.99879968e-01 -1.08607315e-01 -3.79508555e-01
  1.72870159e-02  5.04161954e-01  3.14684734e-02 -3.37646425e-01
  5.51842432e-03  4.40715224e-01 -2.72533357e-01  1.75664857e-01
 -3.88853967e-01 -2.58874781e-02 -3.31720173e-01 -7.51363933e-01
  2.50422746e-01  4.13611084e-01 -1.50229678e-01  2.66270906e-01
 -8.21433738e-02 -1.30702496e-01 -3.21718365e-01  1.41404539e-01
  3.16696495e-01  7.22211748e-02  5.01699805e-01 -3.18612844e-01
 -1.73499867e-01 -3.65964413e-01 -7.25455508e-02 -5.80728531e-01
 -2.81786054e-01  3.03241909e-01  1.68874472e-01  3.29973042e-01
 -1.16530940e-01  1.91106275e-01 -1.80523209e-02  9.46841314e-02
 -1.91175491e-01 -4.06303585e-01 -2.20387429e-01  4.96550560e-01
 -6.63239241e-01  4.45822701e-02  1.84099935e-02  8.58918391e-03
  3.10587287e-01  1.89002693e-01  7.16682151e-02  5.05054355e-01
 -3.34969978e-03  1.59706131e-01  1.72384888e-01  7.82878757e-01
  3.83189507e-02  1.90447718e-01 -2.83953726e-01  1.20492660e-01
 -2.27862626e-01 -1.93133205e-01 -2.86397636e-01  6.93108976e-01
 -2.40648031e-01  2.33661085e-01  7.21229464e-02  5.60845211e-02
  3.74684036e-01 -2.08260175e-02 -8.38158466e-03  2.58612722e-01
 -6.76469058e-02  6.46869183e-01 -1.87848285e-01  4.41819727e-01
 -1.59764916e-01  7.65957758e-02 -5.21010137e-04 -2.86679000e-01
 -9.84925389e-01 -1.46199460e-03  8.63152072e-02 -3.45811784e-01
 -4.69309270e-01  7.11128190e-02  3.33898544e-01 -1.97597966e-01
 -2.10030288e-01  3.08116585e-01 -2.47711942e-01 -2.10212972e-02
 -3.39390278e-01  7.03533366e-02  8.08109790e-02  4.92240608e-01
  1.47301704e-01  1.57724023e-01  1.34754017e-01  2.52015531e-01
  1.29763290e-01 -2.04524487e-01  1.54503971e-01  1.93134114e-01
  6.94350958e-01  4.15048778e-01  4.89768028e-01 -5.34125626e-01
 -1.37000009e-01 -1.76517457e-01  5.52314296e-02  5.99299297e-02
  5.65099344e-02  9.65301469e-02  5.72223186e-01 -2.11595446e-01
 -1.59905136e-01 -3.89266431e-01  1.52492926e-01 -6.61795318e-01
 -5.38761079e-01 -3.77415977e-02  2.36713290e-01  5.77451348e-01
  2.54818618e-01 -2.59441316e-01  3.77711952e-01  1.89711809e-01
 -1.09093167e-01 -8.58972818e-02  2.35333472e-01 -5.99852741e-01
  2.20748231e-01 -2.89145291e-01  6.70363829e-02 -1.70073658e-01
 -1.98158935e-01 -4.58705246e-01  4.43524346e-02 -4.39092331e-02
 -3.76278609e-01  3.86194214e-02 -9.44114923e-02 -2.24598691e-01
 -9.22085270e-02  4.60264981e-02 -2.83083975e-01 -2.47935683e-01
 -1.06289014e-01 -1.63707361e-01 -5.14434695e-01  1.45347387e-01
 -2.11817101e-01  1.23596624e-01  6.51154160e-01  1.12266518e-01
  1.25991717e-01 -2.45983049e-01  3.94815542e-02  3.58913839e-01
  8.31577182e-02 -6.33720219e-01 -6.52733684e-01  2.79167950e-01
  2.17635244e-01  5.52770436e-01  2.25272492e-01 -2.35444337e-01
 -3.09824288e-01  1.53012142e-01 -2.02788502e-01 -5.45720100e-01
  8.20161402e-02  3.71236473e-01 -2.14019105e-01 -4.63592112e-02
  2.67602444e-01  2.04947323e-01  3.34553540e-01 -2.74371654e-01
 -1.89315602e-01  7.04818219e-02  4.54225361e-01 -3.61772746e-01
  1.59089595e-01  6.49702191e-01  2.05783367e-01  6.93182275e-02
 -4.04837355e-02 -1.17858574e-01 -2.64443815e-01  2.60338839e-02
 -1.92513078e-01  7.93962926e-02 -2.27997735e-01  3.47665370e-01
 -3.14776003e-01  1.97355419e-01  3.30006123e-01  2.92533100e-01
  3.27587217e-01  2.22303793e-01  5.13574064e-01 -4.74736273e-01
  9.71356109e-02 -1.81434825e-01 -1.18976392e-01 -3.43742281e-01
 -5.69974855e-02 -7.07139015e-01 -3.71884316e-01  2.38962695e-01
 -2.10159987e-01  3.31980698e-02  6.43074214e-01 -2.39803314e-01
  2.40076780e-01  1.87447593e-01 -1.11272512e-02 -1.76508874e-01
  1.25528304e-02 -9.16108787e-01  9.03751925e-02  3.76087338e-01
  3.53643410e-02 -6.48336530e-01 -5.63569292e-02 -9.24236625e-02
 -2.36248299e-01 -1.97060451e-01 -8.12325627e-02  2.12061927e-01
 -7.73170143e-02 -4.08055782e-01 -7.21586272e-02 -1.69391942e+00
 -2.89204180e-01  1.59421593e-01  8.47462267e-02 -1.07516991e-02
 -3.67368460e-01  6.29661560e-01 -5.95936477e-02 -1.53775606e-02
 -9.55102444e-02 -7.32015789e-01 -1.00071430e-01 -1.06465794e-01
 -1.84493229e-01  2.31652766e-01 -4.12771642e-01  3.37175205e-02
 -2.31859252e-01 -3.14605981e-01  3.49126518e-01  4.38973382e-02
 -1.88893527e-01 -3.32671493e-01  8.22787136e-02  6.01523280e-01
 -8.97267312e-02  4.26402718e-01 -1.39441043e-01  2.55609214e-01
 -2.93802887e-01 -3.61010611e-01 -1.51720822e-01 -2.48920590e-01
 -1.28404349e-01 -6.78060204e-02 -3.05880122e-02  4.88578063e-03]",-1,-1
